crime_id,entity,entity_classification
642c5aa9249f1d07c585b54a,8c,small
642c5aa9249f1d07c585b54a,27,small
642c5aa9249f1d07c585b54a,20biia,small
642c5aa9249f1d07c585b54a,20,small
642e707ed9c37809f9155f8c,20biia,small
642e707ed9c37809f9155f8c,20,small
642e91e7d9e362694211c887,8c,small
642e91e7d9e362694211c887,20biia,small
642e91e7d9e362694211c887,20,small
642e97cad9e362f320124bf5,27,small
642ed5e0d9e362d12c18d94b,20b,intermediate
642ed5e0d9e362d12c18d94b,8c,small
642f77aed9e3621bce1e72c3,8c,small
642f77aed9e3621bce1e72c3,20ba,small
642f77aed9e3621bce1e72c3,20,small
642f77aed9e3621bce1e72c3,27a,small
642f77aed9e3621bce1e72c3,27,small
642fbf6ed9e36232da223fda,8c,small
642fbf6ed9e36232da223fda,20b,intermediate
642fbf6ed9e36232da223fda,20,small
642fd95eab6f50f7a482cfa1,8c,small
642fd95eab6f50f7a482cfa1,20biic,commercial
642fd95eab6f50f7a482cfa1,20,small
642ff3aaab6f500c4a84b83b,8c,small
642ff3aaab6f500c4a84b83b,20biia,small
642ff3aaab6f500c4a84b83b,20,small
642ff3aaab6f500c4a84b83b,22b,intermediate
642ff3aaab6f500c4a84b83b,22,small
642ff3aaab6f500c4a84b83b,27,small
642ff3aaab6f500c4a84b83b,29,small
64303625ab6f506a6d8a655d,8c,small
64303625ab6f506a6d8a655d,20b,intermediate
64303625ab6f506a6d8a655d,20,small
6430676dcccee0dd7cc7ade9,20biic,commercial
6430676dcccee0dd7cc7ade9,20,small
64306d93ab6f5081428c4f55,20biia,small
64306d93ab6f5081428c4f55,20,small
643071e3cccee0da62c7d46f,20biia,small
643071e3cccee0da62c7d46f,20,small
64308972cccee0954ec7f8d6,20biia,small
64308972cccee0954ec7f8d6,20,small
64311682ab6f50ff2d9223aa,8c,small
64311682ab6f50ff2d9223aa,21b,intermediate
64311682ab6f50ff2d9223aa,21,small
64311682ab6f50ff2d9223aa,29,small
64312a0fab6f5065e3938840,8c,small
64312a0fab6f5065e3938840,20biic,commercial
64312a0fab6f5065e3938840,20,small
643162fecccee033acd26166,8c,small
643162fecccee033acd26166,20biib,intermediate
643162fecccee033acd26166,20,small
643168b7ab6f50f587977bdf,20biia,small
643168b7ab6f50f587977bdf,20,small
6433063fcccee0673bdf5c75,20b,intermediate
6433063fcccee0673bdf5c75,20,small
6433f72f6fd7a14525b9c79d,20biia,small
6433f72f6fd7a14525b9c79d,20,small
643413f6e6481d32f8a51ccd,8c,small
643413f6e6481d32f8a51ccd,20biic,commercial
643413f6e6481d32f8a51ccd,20,small
643413f6e6481d32f8a51ccd,29,small
64346580e6481d0976a8488b,8c,small
64346580e6481d0976a8488b,20biia,small
64346580e6481d0976a8488b,20,small
643500d56fd7a11aefc5250a,8c,small
643500d56fd7a11aefc5250a,20ba,small
643500d56fd7a11aefc5250a,20,small
643500d56fd7a11aefc5250a,27a,small
643500d56fd7a11aefc5250a,27,small
643563266fd7a1a268cf45a6,8c,small
643563266fd7a1a268cf45a6,20biia,small
643563266fd7a1a268cf45a6,20,small
643563266fd7a1a268cf45a6,29,small
643573196fd7a11fa0d0883b,8c,small
643573196fd7a11fa0d0883b,20b,intermediate
643573196fd7a11fa0d0883b,20,small
6435963e6fd7a1bcd3d20d75,20biib,intermediate
6435963e6fd7a1bcd3d20d75,20,small
6437d958e6481d6279dcde3e,20biia,small
6437d958e6481d6279dcde3e,20,small
6438bad26fd7a16acdff21ce,20biic,commercial
6438bad26fd7a16acdff21ce,20,small
64392cdc6fd7a16af20a912a,21a,small
64392cdc6fd7a16af20a912a,21,small
643a9c4c6fd7a181a620b6cf,22c,commercial
643a9c4c6fd7a181a620b6cf,22,small
643a9c4c6fd7a181a620b6cf,27,small
643bf8066fd7a1c9fe335be4,20biia,small
643bf8066fd7a1c9fe335be4,20,small
643d81f16fd7a1ce52498405,8c,small
643d81f16fd7a1ce52498405,27b,small
643d81f16fd7a1ce52498405,20biia,small
643d81f16fd7a1ce52498405,20,small
643e069a6fd7a1aeba4c56ac,8c,small
643e069a6fd7a1aeba4c56ac,20biib,intermediate
643e069a6fd7a1aeba4c56ac,20,small
643e532be6481d27a9421945,8c,small
643e532be6481d27a9421945,22c,commercial
643e532be6481d27a9421945,22,small
643e7095e6481d7b5144c8f2,20biia,small
643e7095e6481d7b5144c8f2,20,small
643fbea76fd7a10bd56f556f,8c,small
643fbea76fd7a10bd56f556f,20bii,intermediate
643fbea76fd7a10bd56f556f,20,small
643fe8816fd7a1229475960a,8c,small
643fe8816fd7a1229475960a,20biic,commercial
643fe8816fd7a1229475960a,20,small
6440018ae6481d1b456698fd,20biib,intermediate
6440018ae6481d1b456698fd,20,small
644045f8e6481ddb7169aa5d,353,small
644045f8e6481ddb7169aa5d,224,small
644045f8e6481ddb7169aa5d,20biia,small
644045f8e6481ddb7169aa5d,20,small
644045f8e6481ddb7169aa5d,8c,small
6440603ae6481d11926a1fa7,20biia,small
6440603ae6481d11926a1fa7,20,small
6440dd71943c69d4e14c0a4f,8c,small
6440dd71943c69d4e14c0a4f,20biib,intermediate
6440dd71943c69d4e14c0a4f,20,small
6440dd71943c69d4e14c0a4f,27,small
6440dd71943c69d4e14c0a4f,29,small
64411df5321c0b293db6e951,8c,small
64411df5321c0b293db6e951,20biib,intermediate
64411df5321c0b293db6e951,20,small
64426b32943c69d56a71cb33,8c,small
64426b32943c69d56a71cb33,29,small
64426b32943c69d56a71cb33,20biib,intermediate
64426b32943c69d56a71cb33,20,small
64429bb6943c69f65b796787,8c,small
64429bb6943c69f65b796787,20biia,small
64429bb6943c69f65b796787,20,small
64429bb6943c69f65b796787,27b,small
644376ea943c6903d782d6e8,8c,small
644376ea943c6903d782d6e8,20biib,intermediate
644376ea943c6903d782d6e8,20,small
64441dae943c692dc9964c76,8c,small
64441dae943c692dc9964c76,20biia,small
64441dae943c692dc9964c76,20,small
64459816321c0b2607025f79,8c,small
64459816321c0b2607025f79,20biia,small
64459816321c0b2607025f79,20,small
6446baf0c1485233399f949e,8c,small
6446baf0c1485233399f949e,20biia,small
6446baf0c1485233399f949e,20,small
6446c1fec14852a8eb9ff066,20biia,small
6446c1fec14852a8eb9ff066,20,small
6446c2da321c0b60f81daff0,8c,small
6446c2da321c0b60f81daff0,20biia,small
6446c2da321c0b60f81daff0,20,small
64478187321c0b3ba028be68,20biic,commercial
64478187321c0b3ba028be68,20,small
6447e057321c0b120d37655f,8c,small
6447e057321c0b120d37655f,20b,intermediate
6447e057321c0b120d37655f,20,small
6447e057321c0b120d37655f,27,small
6448fb1ac148521163d23fd0,20biia,small
6448fb1ac148521163d23fd0,20,small
64493ab1321c0bf0425645b4,8c,small
64493ab1321c0bf0425645b4,20biib,intermediate
64493ab1321c0bf0425645b4,20,small
6449831e321c0b6e2b5ac4da,20biib,intermediate
6449831e321c0b6e2b5ac4da,20,small
644a4c581277813046744e03,8c,small
644a4c581277813046744e03,20ba,small
644a4c581277813046744e03,20,small
644a4c581277813046744e03,27a,small
644a4c581277813046744e03,27,small
644a96841277811e488166ce,8c,small
644a96841277811e488166ce,20biic,commercial
644a96841277811e488166ce,20,small
644ac5551277814656849113,20biia,small
644ac5551277814656849113,20,small
644b54d512778123408b4cfa,8c,small
644b54d512778123408b4cfa,20biic,commercial
644b54d512778123408b4cfa,20,small
644ba6731277813a5e9adaef,8c,small
644ba6731277813a5e9adaef,20biia,small
644ba6731277813a5e9adaef,20,small
644ba6731277813a5e9adaef,78,small
644c26951277812113abc899,20biic,commercial
644c26951277812113abc899,20,small
644c26951277812113abc899,27,small
644cb324127781a44ab5057c,20biib,intermediate
644cb324127781a44ab5057c,20,small
644cf19c1277815c05c1cea3,22c,commercial
644cf19c1277815c05c1cea3,22,small
644cf4db127781dbdac27a84,8c,small
644cf4db127781dbdac27a84,20biic,commercial
644cf4db127781dbdac27a84,20,small
644d3d47321c0b0ca9bf6186,448,small
644d3d47321c0b0ca9bf6186,354,small
644d3d47321c0b0ca9bf6186,324,small
644d3d47321c0b0ca9bf6186,427,small
644d3d47321c0b0ca9bf6186,506,small
644d3d47321c0b0ca9bf6186,20biia,small
644d3d47321c0b0ca9bf6186,20,small
644d3d47321c0b0ca9bf6186,9,small
644f9410d08e544cc459150c,8c,small
644f9410d08e544cc459150c,22b,intermediate
644f9410d08e544cc459150c,22,small
644f9410d08e544cc459150c,27,small
64501217321c0b0bc0002cee,8c,small
64501217321c0b0bc0002cee,20biia,small
64501217321c0b0bc0002cee,20,small
6450ce86604dc244e23a18cd,8c,small
6450ce86604dc244e23a18cd,20biib,intermediate
6450ce86604dc244e23a18cd,20,small
6450e789604dc234c03dd479,8c,small
6450e789604dc234c03dd479,18a,small
6450e789604dc234c03dd479,18,small
64524c59b5008dc179241807,8c,small
64524c59b5008dc179241807,20biia,small
64524c59b5008dc179241807,20,small
6452f22bb5008ddb4930092c,21a,small
6452f22bb5008ddb4930092c,21,small
6452f22bb5008ddb4930092c,22,small
6452f22bb5008ddb4930092c,27,small
6452f22bb5008ddb4930092c,29,small
64531ce91d2e91d296792e67,8b,intermediate
64531ce91d2e91d296792e67,20a,cultivation
645372b6b5008dedf43bd40a,8c,small
645372b6b5008dedf43bd40a,20biib,intermediate
645372b6b5008dedf43bd40a,20,small
64537f321d2e918f788558b3,8c,small
64537f321d2e918f788558b3,20biib,intermediate
64537f321d2e918f788558b3,20,small
64540376b5008d85154a4b82,20biib,intermediate
64540376b5008d85154a4b82,20,small
645532e6b5008d6763638d8d,8c,small
645532e6b5008d6763638d8d,20biib,intermediate
645532e6b5008d6763638d8d,20,small
645535611d2e9188c9aba480,8c,small
645535611d2e9188c9aba480,20b,intermediate
645535611d2e9188c9aba480,20,small
645543dd1d2e914552ac2ea3,8c,small
645543dd1d2e914552ac2ea3,20bii,intermediate
645543dd1d2e914552ac2ea3,20,small
645571bbb5008d11dc657c30,20biia,small
645571bbb5008d11dc657c30,20,small
6457d41d1d2e917d7dd810ee,20biia,small
6457d41d1d2e917d7dd810ee,20,small
6457e7c1b5008d59a2918b2b,420,small
6457e7c1b5008d59a2918b2b,464,small
6457e7c1b5008d59a2918b2b,468,small
6457e7c1b5008d59a2918b2b,471,small
6457e7c1b5008d59a2918b2b,489a,small
6457e7c1b5008d59a2918b2b,489,small
6457e7c1b5008d59a2918b2b,489c,commercial
6457e7c1b5008d59a2918b2b,489d,None
6457e7c1b5008d59a2918b2b,20biib,intermediate
6457e7c1b5008d59a2918b2b,20,small
64584f761d2e91fb62dad532,20biia,small
64584f761d2e91fb62dad532,20,small
6458523bb5008de2df93ddb6,8c,small
6458523bb5008de2df93ddb6,20biia,small
6458523bb5008de2df93ddb6,20,small
6458523bb5008de2df93ddb6,27,small
6458523bb5008de2df93ddb6,29,small
64586f431d2e916617db1feb,20biib,intermediate
64586f431d2e916617db1feb,20,small
64586f431d2e916617db1feb,27a,small
64586f431d2e916617db1feb,27,small
64590eafb5008d07bf9f98fd,8c,small
64590eafb5008d07bf9f98fd,20biib,intermediate
64590eafb5008d07bf9f98fd,20,small
64591c9fb5008d7c01a0ad0a,8c,small
64591c9fb5008d7c01a0ad0a,20bii,intermediate
64591c9fb5008d7c01a0ad0a,20,small
64596da1b5008d3c1ea2f57b,8c,small
64596da1b5008d3c1ea2f57b,20biib,intermediate
64596da1b5008d3c1ea2f57b,20,small
6459ec40b5008d63f8a7e56b,22c,commercial
6459ec40b5008d63f8a7e56b,22,small
645a41001d2e91f656f852a4,8c,small
645a41001d2e91f656f852a4,20b,intermediate
645a41001d2e91f656f852a4,20,small
645a57f8b5008d1a61b44628,20biic,commercial
645a57f8b5008d1a61b44628,20,small
645a7358b5008d62bfb5f6c1,8c,small
645a7358b5008d62bfb5f6c1,20biib,intermediate
645a7358b5008d62bfb5f6c1,20,small
645bcb68b5008d9165c9efd4,8c,small
645bcb68b5008d9165c9efd4,20biia,small
645bcb68b5008d9165c9efd4,20,small
645bde03b5008dcde9ca78c5,20biib,intermediate
645bde03b5008dcde9ca78c5,20,small
645be682b5008d5886cab975,8c,small
645be682b5008d5886cab975,20b,intermediate
645c38981d2e912fef131bfd,8c,small
645c38981d2e912fef131bfd,20biib,intermediate
645c38981d2e912fef131bfd,20,small
645cbde71d2e9122591b8644,8c,small
645cbde71d2e9122591b8644,22c,commercial
645cbde71d2e9122591b8644,22,small
645cbde71d2e9122591b8644,27,small
645cbde71d2e9122591b8644,420,small
645cbde71d2e9122591b8644,468,small
645cbde71d2e9122591b8644,471,small
645cbde71d2e9122591b8644,33,small
645cbde71d2e9122591b8644,3,small
645d8dbb1d2e91451a271d6c,8c,small
645d8dbb1d2e91451a271d6c,20biia,small
645d8dbb1d2e91451a271d6c,20,small
645e566ab5008d555cf1f9b6,8c,small
645e566ab5008d555cf1f9b6,20biia,small
645e566ab5008d555cf1f9b6,20,small
645e8da21d2e91973b39674f,20biia,small
645e8da21d2e91973b39674f,20,small
645fc4851f94d73c11a8fa60,8c,small
645fc4851f94d73c11a8fa60,20b,intermediate
645fc4851f94d73c11a8fa60,20,small
645fd4591f94d70508a991b8,20biia,small
645fd4591f94d70508a991b8,20,small
645fd4591f94d70508a991b8,25,small
645fe6ef1f94d76774aa0724,20biib,intermediate
645fe6ef1f94d76774aa0724,20,small
6460dfd21f94d77ce9b4e647,20biia,small
6460dfd21f94d77ce9b4e647,20,small
646117281f94d7c655b75d1b,20biia,small
646117281f94d7c655b75d1b,20,small
646125fe1f94d78ba7b7c9db,20biia,small
646125fe1f94d78ba7b7c9db,20,small
646151ed1f94d79159b82e3f,27,small
646156dd8413de88e33caed3,20biia,small
646156dd8413de88e33caed3,20,small
646260ae8413dedb6b4fb5d0,20bii,intermediate
646260ae8413dedb6b4fb5d0,20,small
646266e28413de031d4ffdee,20b,intermediate
646266e28413de031d4ffdee,20,small
646266e28413de031d4ffdee,8c,small
64632ca11f94d7b6b7d5117b,20bii,intermediate
64632ca11f94d7b6b7d5117b,20,small
64634e5c8413de55bb5c2f51,8c,small
64634e5c8413de55bb5c2f51,20biib,intermediate
64634e5c8413de55bb5c2f51,20,small
64634e5c8413de55bb5c2f51,29,small
6463ba2b8413de375b672a09,8c,small
6463ba2b8413de375b672a09,20biic,commercial
6463ba2b8413de375b672a09,20,small
6464f5658413dec4487e9c03,8c,small
6464f5658413dec4487e9c03,20biic,commercial
6464f5658413dec4487e9c03,20,small
64651f9c8413de857b802cc7,8c,small
64651f9c8413de857b802cc7,20b,intermediate
64651f9c8413de857b802cc7,20,small
646579fa1f94d77567ff16bd,8c,small
646579fa1f94d77567ff16bd,20biia,small
646579fa1f94d77567ff16bd,20,small
6465d52d1ed98695496b322c,8c,small
6465d52d1ed98695496b322c,17b,intermediate
6465d52d1ed98695496b322c,17,small
6465d52d1ed98695496b322c,27,small
6465d52d1ed98695496b322c,29,small
64660e811f94d705240c7d63,20biib,intermediate
64660e811f94d705240c7d63,20,small
64661b711f94d725dd0e5c3f,20bii,intermediate
64661b711f94d725dd0e5c3f,20,small
64661b711f94d725dd0e5c3f,8c,small
64666d5c1f94d76886145526,8c,small
64666d5c1f94d76886145526,20biib,intermediate
64666d5c1f94d76886145526,20,small
6467860274c7ef07cad7c88f,8c,small
6467860274c7ef07cad7c88f,20biic,commercial
6467860274c7ef07cad7c88f,20,small
6467a7b974c7efcecfda22db,8c,small
6467a7b974c7efcecfda22db,20biia,small
6467a7b974c7efcecfda22db,20,small
6467ad2874c7ef710cda5a91,20b,intermediate
6467ad2874c7ef710cda5a91,20,small
6467ad2874c7ef710cda5a91,27,small
646855943da11aadf3dc27ec,8c,small
646855943da11aadf3dc27ec,20ba,small
646855943da11aadf3dc27ec,20,small
646855943da11aadf3dc27ec,27a,small
646855943da11aadf3dc27ec,27,small
6468abc6e9c413265a936a43,20biib,intermediate
6468abc6e9c413265a936a43,20,small
646a3ff1c240ffe4a18f9ac4,8c,small
646a3ff1c240ffe4a18f9ac4,20biib,intermediate
646a3ff1c240ffe4a18f9ac4,20,small
646a5f1e3806f72333e9bc8f,20biia,small
646a5f1e3806f72333e9bc8f,20,small
646a70653806f71438ea04d2,20biia,small
646a70653806f71438ea04d2,20,small
646b896bc240ff7030a47202,8c,small
646b896bc240ff7030a47202,20ba,small
646b896bc240ff7030a47202,20,small
646b896bc240ff7030a47202,27a,small
646b896bc240ff7030a47202,27,small
646bc0d7c240ff0667a687f8,8c,small
646bc0d7c240ff0667a687f8,20biib,intermediate
646bc0d7c240ff0667a687f8,20,small
646c2d5ec240ff7d8ba932f1,8b,intermediate
646c2d5ec240ff7d8ba932f1,20ai,cultivation
646c2d5ec240ff7d8ba932f1,20,small
646c2d5ec240ff7d8ba932f1,20biib,intermediate
646c2d5ec240ff7d8ba932f1,8c,small
646c2d5ec240ff7d8ba932f1,27,small
646c31adc240ffdfb6a94940,20ai,cultivation
646c31adc240ffdfb6a94940,20,small
646c72573806f70870074082,8c,small
646c72573806f70870074082,20biib,intermediate
646c72573806f70870074082,20,small
646da069ed183ecc06fe6da7,8c,small
646da069ed183ecc06fe6da7,20biia,small
646da069ed183ecc06fe6da7,20,small
646e3bbb16a737045a1fd2fc,8c,small
646e3bbb16a737045a1fd2fc,20b,intermediate
646e3bbb16a737045a1fd2fc,20,small
646e526ac8d16d6e0b25233c,20biib,intermediate
646e526ac8d16d6e0b25233c,20,small
646f26874084cc83729e4015,8c,small
646f26874084cc83729e4015,20biia,small
646f26874084cc83729e4015,20,small
646f26874084cc83729e4015,27,small
646f92ea16a737f4b727e10d,20biib,intermediate
646f92ea16a737f4b727e10d,20,small
6470690e4f529ba12f909fac,8c,small
6470690e4f529ba12f909fac,20biia,small
6470690e4f529ba12f909fac,20,small
6470e05c16a73720442f9289,8c,small
6470e05c16a73720442f9289,20b,intermediate
6470e05c16a73720442f9289,20,small
647121484084ccbdb9a9bf1b,22c,commercial
647121484084ccbdb9a9bf1b,22,small
647121484084ccbdb9a9bf1b,29,small
6471c9f94f529b30939877b1,20bii,intermediate
6471c9f94f529b30939877b1,20,small
6471ca06635d29e8edfb1402,8c,small
6471ca06635d29e8edfb1402,20biic,commercial
6471ca06635d29e8edfb1402,20,small
64726de34f529ba3879c037e,20biia,small
64726de34f529ba3879c037e,20,small
64736b8f560f8139381dd6e4,8c,small
64736b8f560f8139381dd6e4,20biia,small
64736b8f560f8139381dd6e4,20,small
647393d973935151029ded96,20biia,small
647393d973935151029ded96,20,small
64739e6ac8d16d14a9425ebc,8c,small
64739e6ac8d16d14a9425ebc,20biic,commercial
64739e6ac8d16d14a9425ebc,20,small
64746630454864120ed57c2a,8c,small
64746630454864120ed57c2a,20b,intermediate
64746630454864120ed57c2a,20,small
6474a74ea51574c1cd9a1bd3,8c,small
6474a74ea51574c1cd9a1bd3,20biib,intermediate
6474a74ea51574c1cd9a1bd3,20,small
6474d53c79ba49abd7d686a4,8c,small
6474d53c79ba49abd7d686a4,20biic,commercial
6474d53c79ba49abd7d686a4,20,small
647583379326a48067f1ea2e,8c,small
647583379326a48067f1ea2e,20b,intermediate
647583379326a48067f1ea2e,20,small
64761509c76de3df2c936797,20biia,small
64761509c76de3df2c936797,20,small
6476275b1027df5303d3b2a1,8c,small
6476275b1027df5303d3b2a1,20biib,intermediate
6476275b1027df5303d3b2a1,20,small
64765f5e977061f36aa7ca30,27,small
64765f5e977061f36aa7ca30,29,small
64765f5e977061f36aa7ca30,22b,intermediate
64765f5e977061f36aa7ca30,22,small
64765f5e977061f36aa7ca30,8c,small
6476a761c9f70c0bf0e42eb8,20biia,small
6476a761c9f70c0bf0e42eb8,20,small
6476b7cc8a140d8aa2170bbc,8c,small
6476b7cc8a140d8aa2170bbc,20b,intermediate
6476b7cc8a140d8aa2170bbc,20,small
6476c3328a140d9ccc171e76,8c,small
6476c3328a140d9ccc171e76,20b,intermediate
6476c3328a140d9ccc171e76,20,small
64776b27c76de37a9b9ce62d,20biia,small
64776b27c76de37a9b9ce62d,20,small
64777d4ec9f70c823eeb9979,8c,small
64777d4ec9f70c823eeb9979,20biib,intermediate
64777d4ec9f70c823eeb9979,20,small
6478a731dbdf211e91999909,8c,small
6478a731dbdf211e91999909,20biib,intermediate
6478a731dbdf211e91999909,20,small
6478cc95ea766a97aae31851,8c,small
6478cc95ea766a97aae31851,20biic,commercial
6478cc95ea766a97aae31851,20,small
6478fcaac76de3a976a558a4,8c,small
6478fcaac76de3a976a558a4,20biic,commercial
6478fcaac76de3a976a558a4,20,small
6479a73d7b35dbbd64be45ea,8c,small
6479a73d7b35dbbd64be45ea,20b,intermediate
6479a73d7b35dbbd64be45ea,20,small
647a3cc8567155c00aa0e659,8c,small
647a3cc8567155c00aa0e659,20b,intermediate
647a3cc8567155c00aa0e659,20,small
647a510856715576cda0f2c1,8c,small
647a510856715576cda0f2c1,20biib,intermediate
647a510856715576cda0f2c1,20,small
647b3070ac186ab8986072b0,8c,small
647b3070ac186ab8986072b0,20b1,intermediate
647b3070ac186ab8986072b0,1,small
647e18dc4074cc4e8844598a,20biia,small
647e18dc4074cc4e8844598a,20,small
647e24ff7b35db0b36d401f7,8c,small
647e24ff7b35db0b36d401f7,20biic,commercial
647e24ff7b35db0b36d401f7,20,small
647ea4897b35db7d61d603fc,8c,small
647ea4897b35db7d61d603fc,20biic,commercial
647ea4897b35db7d61d603fc,20,small
647eaa99ac186a3f697028c7,20biib,intermediate
647eaa99ac186a3f697028c7,20,small
647eff94fe7e0625ba70a1e5,8c,small
647eff94fe7e0625ba70a1e5,20biib,intermediate
647eff94fe7e0625ba70a1e5,20,small
647f06af61e1dfe623d638e5,20biia,small
647f06af61e1dfe623d638e5,20,small
647f311850a7da00a8b8204e,20biia,small
647f311850a7da00a8b8204e,20,small
647f49f6ac186a7e8b74ea89,8c,small
647f49f6ac186a7e8b74ea89,20b,intermediate
647f49f6ac186a7e8b74ea89,20,small
647fcbccdfff188bf64ec767,20biia,small
647fcbccdfff188bf64ec767,20,small
647fdbef4074cc21484e1594,8c,small
647fdbef4074cc21484e1594,20biib,intermediate
647fdbef4074cc21484e1594,20,small
6480428d50a7da92e7bdba90,8c,small
6480428d50a7da92e7bdba90,20biia,small
6480428d50a7da92e7bdba90,20,small
6480779edfff18e9d8526aa1,8c,small
6480779edfff18e9d8526aa1,20biia,small
6480779edfff18e9d8526aa1,20,small
64808f6d50a7da9376bfe39f,8c,small
64808f6d50a7da9376bfe39f,20biia,small
64808f6d50a7da9376bfe39f,20,small
64808f6d50a7da9376bfe39f,27,small
6480aeeafe7e06da897acb22,20biib,intermediate
6480aeeafe7e06da897acb22,20,small
6480d56e4074cc4fa953cb4a,8c,small
6480d56e4074cc4fa953cb4a,20ba,small
6480d56e4074cc4fa953cb4a,20,small
6480d56e4074cc4fa953cb4a,27a,small
6480d56e4074cc4fa953cb4a,27,small
6482cf72ac186aba6f85425c,8c,small
6482cf72ac186aba6f85425c,22c,commercial
6482cf72ac186aba6f85425c,22,small
6482cf72ac186aba6f85425c,27,small
6482cf72ac186aba6f85425c,29,small
6483382150a7da4ff6cbebbc,20biib,intermediate
6483382150a7da4ff6cbebbc,20,small
6485fed661e1dff82efbe496,8c,small
6485fed661e1dff82efbe496,20biia,small
6485fed661e1dff82efbe496,20,small
648620bcac186a0618911bc2,8c,small
648620bcac186a0618911bc2,20ai,cultivation
648620bcac186a0618911bc2,20,small
6486f4919ded5315745932e8,20biib,intermediate
6486f4919ded5315745932e8,20,small
64873c3250a7da0069d9f3b7,8c,small
64873c3250a7da0069d9f3b7,20biia,small
64873c3250a7da0069d9f3b7,20,small
64873c3250a7da0069d9f3b7,43,small
6487b571ac186a5fd497c0f3,8c,small
